epoch,train_loss,train_ce,train_lb,train_acc,val_loss,val_ce,val_lb,val_acc,lr
1,1.2735826526369367,1.263239278112139,1.0343372992106847,0.5142857142857142,1.1582022428512573,1.148119831085205,1.008239459991455,0.775,0.001
2,0.9496957864080157,0.9395471658025469,1.014861398083823,0.7821428571428571,0.8360380172729492,0.8259123802185059,1.012562108039856,0.875,0.001
3,0.7476615156446185,0.7375801307814461,1.0081388694899422,0.8767857142857143,0.5799562335014343,0.5699535727500915,1.0002640724182128,0.975,0.001
4,0.5455929960523332,0.5355898141860962,1.0003183160509381,0.9303571428571429,0.4168932676315308,0.4068237543106079,1.0069514274597169,0.9875,0.001
5,0.4310361223561423,0.42098549689565384,1.0050629717963082,0.9267857142857143,0.2809420883655548,0.27075947523117067,1.0182614088058473,0.9625,0.001
6,0.2929853141307831,0.2829532206058502,1.003209446157728,0.9464285714285714,0.18289222121238707,0.17286140322685242,1.0030812978744508,0.9875,0.001
7,0.22884481847286225,0.21884023313011441,1.000458322252546,0.9678571428571429,0.12694504410028457,0.11682994216680527,1.0115100383758544,0.9875,0.001
8,0.16883331962994166,0.1587859013250896,1.0047418900898524,0.9642857142857143,0.09167095124721528,0.08157487958669662,1.0096074342727661,0.9875,0.001
9,0.14895871962819782,0.13895768097468786,1.0001038210732596,0.9678571428571429,0.0716597631573677,0.0616366058588028,1.0023158073425293,0.9875,0.001
10,0.11398524386542185,0.10397550506251199,1.000973813874381,0.9696428571428571,0.05999116003513336,0.04980408623814583,1.0187076330184937,1.0,0.001
11,0.0917405515909195,0.08170210804258074,1.0038443650518145,0.9839285714285714,0.04825253188610077,0.03825196325778961,1.00005704164505,1.0,0.001
12,0.07786657448325839,0.06788192029510226,0.9984654426574707,0.9875,0.04425371289253235,0.03411092236638069,1.0142791748046875,1.0,0.001
13,0.07409559275422778,0.06398076117038727,1.0114831277302334,0.9875,0.036976830661296846,0.026945553719997406,1.0031277179718017,1.0,0.001
14,0.058867642070565905,0.048843593043940405,1.0024048975535802,0.9892857142857143,0.03403090313076973,0.024004901573061944,1.002600121498108,1.0,0.001
15,0.056309326844555994,0.04629477092197963,1.0014555726732526,0.9875,0.03105684369802475,0.020932888984680174,1.012395405769348,1.0,0.001
16,0.06124357543885708,0.051222845858761246,1.0020730120795114,0.9821428571428571,0.029619673639535903,0.01951182261109352,1.0107851505279541,1.0,0.001
17,0.05564461648464203,0.04561943784356117,1.002517867088318,0.9892857142857143,0.0276535801589489,0.017638012766838074,1.0015567779541015,1.0,0.001
18,0.0424818400825773,0.032476949957864626,1.0004890101296562,0.9928571428571429,0.02605622708797455,0.015973787754774094,1.008243942260742,1.0,0.001
19,0.048007220881325856,0.03795549081904548,1.0051729679107666,0.9892857142857143,0.02464151047170162,0.014567723870277405,1.0073785781860352,1.0,0.001
20,0.04473764619656972,0.034730392907346995,1.000725337437221,0.9946428571428572,0.0242444284260273,0.01418086439371109,1.006356406211853,1.0,0.001
21,0.040807398302214484,0.03076000064611435,1.0047398022242955,0.9892857142857143,0.023613166809082032,0.013573377579450607,1.0039789438247682,1.0,0.001
22,0.039771567285060885,0.029784128735108033,0.9987438338143485,0.9910714285714286,0.02247789651155472,0.012498269602656365,0.9979627132415771,1.0,0.001
23,0.03522914137159075,0.025192090177110264,1.0037051899092537,0.9928571428571429,0.022355683892965317,0.012205618619918823,1.0150065183639527,1.0,0.001
24,0.03518280280487878,0.025130647953067506,1.0052155358450754,0.9928571428571429,0.021509046852588653,0.011510182358324527,0.9998865604400635,1.0,0.001
25,0.03439559521419661,0.024400448147207498,0.9995147126061575,0.9928571428571429,0.021822449564933778,0.011749272234737873,1.007317805290222,1.0,0.001
