epoch,train_loss,train_ce,train_lb,train_acc,val_loss,val_ce,val_lb,val_acc,lr
58,0.015486636418583138,0.015486636418583138,0.0,0.9964285714285714,0.001087096449919045,0.001087096449919045,0.0,1.0,0.0005
59,0.0021638798327850445,0.0021638798327850445,0.0,1.0,0.0012422691681422294,0.0012422691681422294,0.0,1.0,0.0005
60,0.00266175689175725,0.00266175689175725,0.0,1.0,0.001077196397818625,0.001077196397818625,0.0,1.0,0.0005
61,0.0050111183963183845,0.0050111183963183845,0.0,0.9982142857142857,0.0009141918271780014,0.0009141918271780014,0.0,1.0,0.0005
62,0.0019133416869278465,0.0019133416869278465,0.0,1.0,0.0008545043994672597,0.0008545043994672597,0.0,1.0,0.0005
63,0.0204988385949816,0.0204988385949816,0.0,0.9946428571428572,0.0007042702054604888,0.0007042702054604888,0.0,1.0,0.0005
64,0.012006741509373699,0.012006741509373699,0.0,0.9982142857142857,0.0009432539693079889,0.0009432539693079889,0.0,1.0,0.0005
65,0.003878677955695561,0.003878677955695561,0.0,0.9982142857142857,0.0008648161194287241,0.0008648161194287241,0.0,1.0,0.0005
66,0.006885393609159759,0.006885393609159759,0.0,0.9982142857142857,0.0008155399933457375,0.0008155399933457375,0.0,1.0,0.0005
67,0.0023052339974258627,0.0023052339974258627,0.0,1.0,0.0007372060208581388,0.0007372060208581388,0.0,1.0,0.0005
68,0.006471312481776945,0.006471312481776945,0.0,0.9964285714285714,0.000782695785164833,0.000782695785164833,0.0,1.0,0.0005
69,0.0022763306674148357,0.0022763306674148357,0.0,1.0,0.0008337477571330965,0.0008337477571330965,0.0,1.0,0.00025
70,0.008532947528042964,0.008532947528042964,0.0,0.9982142857142857,0.0008590847486630082,0.0008590847486630082,0.0,1.0,0.00025
71,0.004121421523658293,0.004121421523658293,0.0,1.0,0.0008444166160188615,0.0008444166160188615,0.0,1.0,0.00025
72,0.02043454580541168,0.02043454580541168,0.0,0.9964285714285714,0.0008246758836321533,0.0008246758836321533,0.0,1.0,0.00025
73,0.004286090497459684,0.004286090497459684,0.0,1.0,0.0009511350421234965,0.0009511350421234965,0.0,1.0,0.00025
74,0.0020933310534538966,0.0020933310534538966,0.0,1.0,0.0011039470322430135,0.0011039470322430135,0.0,1.0,0.00025
75,0.0034788034523704223,0.0034788034523704223,0.0,1.0,0.0010588003788143396,0.0010588003788143396,0.0,1.0,0.000125
76,0.002117607699308012,0.002117607699308012,0.0,1.0,0.0009257650701329112,0.0009257650701329112,0.0,1.0,0.000125
77,0.0021919847964974384,0.0021919847964974384,0.0,1.0,0.0008384270593523979,0.0008384270593523979,0.0,1.0,0.000125
78,0.0025461452747029918,0.0025461452747029918,0.0,1.0,0.000826148595660925,0.000826148595660925,0.0,1.0,0.000125
79,0.0030472332777987635,0.0030472332777987635,0.0,1.0,0.0008525121491402387,0.0008525121491402387,0.0,1.0,0.000125
80,0.0017316007620788046,0.0017316007620788046,0.0,1.0,0.0008128392975777388,0.0008128392975777388,0.0,1.0,0.000125
81,0.0030689098672675233,0.0030689098672675233,0.0,1.0,0.0008035624865442515,0.0008035624865442515,0.0,1.0,6.25e-05
82,0.0030420968175998756,0.0030420968175998756,0.0,1.0,0.0008174296701326967,0.0008174296701326967,0.0,1.0,6.25e-05
83,0.0026030014834499786,0.0026030014834499786,0.0,1.0,0.0008056355407461524,0.0008056355407461524,0.0,1.0,6.25e-05
