epoch,train_loss,train_ce,train_lb,train_acc,val_loss,val_ce,val_lb,val_acc,lr
28,0.020261937379837038,0.010235268815553615,1.0026668735912867,0.9946428571428572,0.014996830374002457,0.004887204803526402,1.0109626054763794,1.0,0.001
29,0.03283593902098281,0.022753146793028072,1.0082792179925102,0.9892857142857143,0.014292509481310844,0.004154176451265812,1.0138333559036254,1.0,0.001
30,0.01573347124670233,0.005673601431772113,1.0059869902474539,0.9982142857142857,0.013434512913227082,0.00329826632514596,1.0136246919631957,1.0,0.001
31,0.018041000116084303,0.007976854993363045,1.006414519037519,0.9982142857142857,0.013006504252552986,0.0029017879627645017,1.0104716777801515,1.0,0.001
32,0.016483685267823085,0.0063692563446238635,1.0114429031099592,0.9964285714285714,0.013028523325920105,0.0028944673947989942,1.0134056091308594,1.0,0.001
33,0.026392738201788495,0.016304857543270504,1.008788023676191,0.9928571428571429,0.01322762668132782,0.0030662138015031815,1.0161412715911866,1.0,0.001
34,0.014726689537721022,0.0046597003637413896,1.0066989489964075,0.9982142857142857,0.013522044569253922,0.0033747934736311435,1.014725112915039,1.0,0.001
35,0.016447296552360057,0.006354424976078527,1.0092871734074185,0.9982142857142857,0.012885811179876328,0.002755328081548214,1.0130483865737916,1.0,0.001
36,0.017268759145268372,0.007200788110328306,1.0067971502031599,0.9964285714285714,0.012769859656691552,0.0026300705969333647,1.013978910446167,1.0,0.001
37,0.013530288530247552,0.0034537302662751503,1.0076558487755911,1.0,0.01283591091632843,0.0027305813506245612,1.0105329513549806,1.0,0.001
38,0.01610195112547704,0.0061035776610619255,0.9998373576572963,1.0,0.012372576445341111,0.0023026838898658752,1.006989336013794,1.0,0.001
39,0.01694468416805778,0.006894644500321841,1.0050039563860211,0.9964285714285714,0.013016571477055549,0.0028916317038238048,1.0124939680099487,1.0,0.001
40,0.026491666611816202,0.01649934796483389,0.9992319107055664,0.9910714285714286,0.012634886801242829,0.0025311517529189587,1.0103735208511353,1.0,0.001
41,0.01577256556068148,0.00572234334291092,1.0050222618239266,0.9982142857142857,0.013323818147182465,0.0032005740329623224,1.0123244047164917,1.0,0.001
42,0.015066875171448503,0.005058322477686618,1.000855278968811,1.0,0.01403470542281866,0.003934331191703677,1.0100374221801758,1.0,0.001
43,0.027440359336989267,0.017408257651342345,1.0032101801463535,0.9946428571428572,0.013507730886340141,0.0033719856292009354,1.0135746240615844,1.0,0.001
44,0.013639843809817519,0.0035304686703187013,1.0109375170298984,1.0,0.016388360410928726,0.006162782711908221,1.022557783126831,1.0,0.0005
45,0.021234052096094403,0.01109173565304705,1.0142316596848624,0.9964285714285714,0.014218420162796975,0.0040058036334812645,1.0212616443634033,1.0,0.0005
46,0.016996226140430996,0.006856869507048812,1.0139356579099383,0.9964285714285714,0.013557293266057969,0.0033452958799898625,1.0211997270584106,1.0,0.0005
47,0.01289541284952845,0.0028008760352219854,1.0094537019729615,1.0,0.012241768091917038,0.002108533401042223,1.0133234500885009,1.0,0.0005
48,0.017109367570706777,0.007022089258368526,1.0087278263909476,0.9982142857142857,0.012477914988994598,0.0023559472523629666,1.0121967554092408,1.0,0.0005
49,0.011891926213034561,0.001812971888908318,1.0078954594475882,1.0,0.01198582500219345,0.00187519583851099,1.0110629320144653,1.0,0.0005
50,0.02413332664540836,0.014114218331607324,1.0019108431679862,0.9964285714285714,0.011937999725341797,0.0018316322006285191,1.0106367588043212,1.0,0.0005
51,0.011830664159996169,0.0017735455983451435,1.0057118824550084,1.0,0.011979912966489792,0.0018648673314601183,1.011504578590393,1.0,0.0005
52,0.014587494118937424,0.004512327016397778,1.0075167315346854,0.9982142857142857,0.011820896342396737,0.001716071180999279,1.0104825019836425,1.0,0.0005
53,0.013072722857551915,0.003036699676886201,1.0036023378372192,1.0,0.011696265637874603,0.0016063070390373469,1.0089958906173706,1.0,0.0005
54,0.01687861303133624,0.006872569071128964,1.0006044149398803,0.9982142857142857,0.01158328577876091,0.0014728619251400232,1.0110423564910889,1.0,0.0005
55,0.01416137870401144,0.004180061534446265,0.9981317520141602,0.9982142857142857,0.011609937995672226,0.0014964915812015534,1.0113446474075318,1.0,0.0005
56,0.01472819671034813,0.004739182891457208,0.9989014148712159,0.9982142857142857,0.011480275355279446,0.0013851883355528115,1.0095087528228759,1.0,0.0005
57,0.0228469543159008,0.01286018831389291,0.9986766678946358,0.9982142857142857,0.01147940494120121,0.0014000433497130872,1.007936143875122,1.0,0.0005
58,0.0171873719564506,0.007171712183792677,1.0015660268919808,0.9982142857142857,0.0116246048361063,0.0015446218196302653,1.0079983234405518,1.0,0.0005
59,0.013906665705144405,0.003845795358730746,1.006087051119123,0.9982142857142857,0.01160559393465519,0.0015058379620313644,1.0099755764007567,1.0,0.0005
60,0.012250484499548162,0.002186499486976702,1.0063985245568412,1.0,0.01148470789194107,0.0014144554734230042,1.0070252418518066,1.0,0.0005
61,0.014406604585903031,0.004327881944897984,1.0078723090035575,0.9982142857142857,0.011655564606189727,0.0015981338918209075,1.0057430744171143,1.0,0.0005
62,0.013460904466254371,0.0034228744534110385,1.0038029909133912,1.0,0.011772821843624114,0.0016986026894301176,1.0074219226837158,1.0,0.00025
63,0.01883947966354234,0.008806867628092213,1.0032612596239363,0.9946428571428572,0.011776139959692955,0.0017133258515968919,1.0062813997268676,1.0,0.00025
64,0.013567065527396543,0.0035268640012613363,1.0040201698030744,1.0,0.011384730413556098,0.001325018610805273,1.0059711933135986,1.0,0.00025
65,0.01367823574692011,0.0036489728172974926,1.0029263036591667,1.0,0.011360109969973563,0.0013121139258146287,1.0047996282577514,1.0,0.00025
66,0.012391000959490027,0.0023738346345323538,1.0017166273934501,1.0,0.011340724118053914,0.00129788089543581,1.004284405708313,1.0,0.00025
67,0.016970857259418284,0.006968453744359847,1.0002403497695922,0.9964285714285714,0.011313388496637345,0.0012661425862461329,1.0047245979309083,1.0,0.00025
68,0.03192591933267457,0.021882858978850502,1.004306081363133,0.9928571428571429,0.011326433718204498,0.0012836803682148457,1.0042753219604492,1.0,0.00025
69,0.014919578975864819,0.004940157072685127,0.9979422364916121,0.9982142857142857,0.011400502547621727,0.0013397771399468184,1.0060725212097168,1.0,0.00025
70,0.016253202222287655,0.006249621911306999,1.000358053616115,0.9964285714285714,0.011465686000883579,0.00140514075756073,1.0060545921325683,1.0,0.00025
71,0.015545177672590529,0.005521436075546912,1.0023741790226528,0.9982142857142857,0.011972825229167938,0.0019252455793321132,1.0047579765319825,1.0,0.00025
72,0.01155485925929887,0.0015019112948461302,1.0052948236465453,1.0,0.011433353647589684,0.0014017582405358552,1.0031595706939698,1.0,0.00025
73,0.014790919635977064,0.004779039609379002,1.0011880431856428,1.0,0.011595555022358895,0.0015676780603826046,1.0027877330780028,1.0,0.000125
74,0.01551477988915784,0.00548276404983231,1.0032015868595667,0.9982142857142857,0.011578696593642235,0.0015376250725239516,1.0041071891784668,1.0,0.000125
75,0.011370728750314031,0.0013570463002127197,1.0013682569776263,1.0,0.011708498746156693,0.0016612199600785972,1.0047278881072998,1.0,0.000125
76,0.011547610589436123,0.0014671899569553455,1.0080420698438373,1.0,0.011760738492012025,0.0017294602934271098,1.0031278133392334,1.0,0.000125
77,0.014981333166360855,0.004974834644235671,1.000649860927037,0.9982142857142857,0.011808154731988907,0.0017780340742319823,1.0030120849609374,1.0,0.000125
78,0.013605221573795592,0.0035680485955838647,1.003717316899981,1.0,0.012132073938846587,0.0020684918854385614,1.0063581943511963,1.0,0.000125
79,0.013908237405121326,0.003907103752551068,1.0001134259360178,0.9982142857142857,0.011950912326574326,0.0019214093685150147,1.002950382232666,1.0,6.25e-05
80,0.012146208781216826,0.0021487318411735554,0.9997476986476354,1.0,0.011625822260975837,0.0015959265641868115,1.0029895305633545,1.0,6.25e-05
81,0.013697442997779165,0.0036912958935967515,1.0006147384643556,0.9982142857142857,0.011511181481182575,0.001486661098897457,1.00245201587677,1.0,6.25e-05
82,0.012276244163513184,0.002263384640848796,1.0012859616960799,1.0,0.011503486707806588,0.0014800091739743948,1.0023478031158448,1.0,6.25e-05
83,0.015041591120617731,0.005004464080723535,1.0037126881735665,0.9982142857142857,0.011736242473125458,0.0016996846068650484,1.0036558151245116,1.0,6.25e-05
84,0.017123230333839144,0.007137655687984079,0.9985575131007604,0.9964285714285714,0.011523053050041199,0.0014980948995798825,1.0024958372116088,1.0,6.25e-05
85,0.0143004374312503,0.004269584956845002,1.0030852777617318,0.9982142857142857,0.011596940271556378,0.0015728532802313567,1.0024087190628053,1.0,3.125e-05
86,0.017611453575747355,0.007573233057545232,1.0038220950535366,0.9982142857142857,0.011537515930831433,0.0014994693454355,1.0038046360015869,1.0,3.125e-05
87,0.01101469783378499,0.001080324934862022,0.993437317439488,1.0,0.011586169898509979,0.0015503377187997102,1.0035831928253174,1.0,3.125e-05
